Freq.	V(out)/V(n002)
4.15910610493941e+003	(5.83675372552186e+001dB,-8.98300901478465e+001°)
4.16869383470254e+003	(5.83475375071658e+001dB,-8.98306515031591e+001°)
4.17830366646541e+003	(5.83275377578782e+001dB,-8.98312119606404e+001°)
4.18793565117837e+003	(5.83075380073612e+001dB,-8.98317715232619e+001°)
4.19758983990926e+003	(5.82875382556201e+001dB,-8.98323301939898e+001°)
4.20726628384362e+003	(5.82675385026601e+001dB,-8.98328879757860e+001°)
4.21696503428500e+003	(5.82475387484865e+001dB,-8.98334448716076e+001°)
4.22668614265521e+003	(5.82275389931045e+001dB,-8.98340008844069e+001°)
4.23642966049459e+003	(5.82075392365192e+001dB,-8.98345560171315e+001°)
4.24619563946230e+003	(5.81875394787359e+001dB,-8.98351102727244e+001°)
4.25598413133660e+003	(5.81675397197597e+001dB,-8.98356636541241e+001°)
4.26579518801510e+003	(5.81475399595956e+001dB,-8.98362161642643e+001°)
4.27562886151503e+003	(5.81275401982488e+001dB,-8.98367678060739e+001°)
4.28548520397356e+003	(5.81075404357244e+001dB,-8.98373185824777e+001°)
4.29536426764803e+003	(5.80875406720273e+001dB,-8.98378684963954e+001°)
4.30526610491627e+003	(5.80675409071626e+001dB,-8.98384175507424e+001°)
4.31519076827681e+003	(5.80475411411353e+001dB,-8.98389657484296e+001°)
4.32513831034924e+003	(5.80275413739503e+001dB,-8.98395130923631e+001°)
4.33510878387444e+003	(5.80075416056125e+001dB,-8.98400595854446e+001°)
4.34510224171487e+003	(5.79875418361270e+001dB,-8.98406052305716e+001°)
4.35511873685484e+003	(5.79675420654985e+001dB,-8.98411500306365e+001°)
4.36515832240081e+003	(5.79475422937319e+001dB,-8.98416939885277e+001°)
4.37522105158167e+003	(5.79275425208321e+001dB,-8.98422371071289e+001°)
4.38530697774900e+003	(5.79075427468039e+001dB,-8.98427793893196e+001°)
4.39541615437739e+003	(5.78875429716521e+001dB,-8.98433208379745e+001°)
4.40554863506467e+003	(5.78675431953814e+001dB,-8.98438614559641e+001°)
4.41570447353226e+003	(5.78475434179966e+001dB,-8.98444012461547e+001°)
4.42588372362540e+003	(5.78275436395025e+001dB,-8.98449402114077e+001°)
4.43608643931346e+003	(5.78075438599036e+001dB,-8.98454783545806e+001°)
4.44631267469022e+003	(5.77875440792047e+001dB,-8.98460156785263e+001°)
4.45656248397416e+003	(5.77675442974105e+001dB,-8.98465521860934e+001°)
4.46683592150876e+003	(5.77475445145255e+001dB,-8.98470878801263e+001°)
4.47713304176275e+003	(5.77275447305544e+001dB,-8.98476227634649e+001°)
4.48745389933044e+003	(5.77075449455018e+001dB,-8.98481568389448e+001°)
4.49779854893200e+003	(5.76875451593721e+001dB,-8.98486901093976e+001°)
4.50816704541372e+003	(5.76675453721700e+001dB,-8.98492225776503e+001°)
4.51855944374834e+003	(5.76475455839000e+001dB,-8.98497542465258e+001°)
4.52897579903532e+003	(5.76275457945664e+001dB,-8.98502851188427e+001°)
4.53941616650114e+003	(5.76075460041740e+001dB,-8.98508151974156e+001°)
4.54988060149959e+003	(5.75875462127269e+001dB,-8.98513444850545e+001°)
4.56036915951207e+003	(5.75675464202298e+001dB,-8.98518729845656e+001°)
4.57088189614785e+003	(5.75475466266869e+001dB,-8.98524006987506e+001°)
4.58141886714444e+003	(5.75275468321027e+001dB,-8.98529276304073e+001°)
4.59198012836779e+003	(5.75075470364815e+001dB,-8.98534537823293e+001°)
4.60256573581266e+003	(5.74875472398276e+001dB,-8.98539791573058e+001°)
4.61317574560289e+003	(5.74675474421455e+001dB,-8.98545037581222e+001°)
4.62381021399170e+003	(5.74475476434392e+001dB,-8.98550275875597e+001°)
4.63446919736197e+003	(5.74275478437132e+001dB,-8.98555506483954e+001°)
4.64515275222658e+003	(5.74075480429717e+001dB,-8.98560729434023e+001°)
4.65586093522867e+003	(5.73875482412188e+001dB,-8.98565944753494e+001°)
4.66659380314197e+003	(5.73675484384589e+001dB,-8.98571152470015e+001°)
4.67735141287106e+003	(5.73475486346960e+001dB,-8.98576352611197e+001°)
4.68813382145173e+003	(5.73275488299344e+001dB,-8.98581545204606e+001°)
4.69894108605123e+003	(5.73075490241782e+001dB,-8.98586730277774e+001°)
4.70977326396860e+003	(5.72875492174315e+001dB,-8.98591907858187e+001°)
4.72063041263498e+003	(5.72675494096983e+001dB,-8.98597077973295e+001°)
4.73151258961387e+003	(5.72475496009829e+001dB,-8.98602240650509e+001°)
4.74241985260151e+003	(5.72275497912892e+001dB,-8.98607395917198e+001°)
4.75335225942712e+003	(5.72075499806212e+001dB,-8.98612543800692e+001°)
4.76430986805322e+003	(5.71875501689831e+001dB,-8.98617684328285e+001°)
4.77529273657597e+003	(5.71675503563787e+001dB,-8.98622817527228e+001°)
4.78630092322544e+003	(5.71475505428120e+001dB,-8.98627943424736e+001°)
4.79733448636594e+003	(5.71275507282871e+001dB,-8.98633062047983e+001°)
4.80839348449634e+003	(5.71075509128079e+001dB,-8.98638173424107e+001°)
4.81947797625032e+003	(5.70875510963782e+001dB,-8.98643277580205e+001°)
4.83058802039677e+003	(5.70675512790019e+001dB,-8.98648374543339e+001°)
4.84172367584004e+003	(5.70475514606830e+001dB,-8.98653464340528e+001°)
4.85288500162025e+003	(5.70275516414252e+001dB,-8.98658546998759e+001°)
4.86407205691365e+003	(5.70075518212324e+001dB,-8.98663622544975e+001°)
4.87528490103290e+003	(5.69875520001085e+001dB,-8.98668691006087e+001°)
4.88652359342737e+003	(5.69675521780571e+001dB,-8.98673752408965e+001°)
4.89778819368349e+003	(5.69475523550822e+001dB,-8.98678806780441e+001°)
4.90907876152506e+003	(5.69275525311874e+001dB,-8.98683854147313e+001°)
4.92039535681353e+003	(5.69075527063765e+001dB,-8.98688894536339e+001°)
4.93173803954838e+003	(5.68875528806531e+001dB,-8.98693927974242e+001°)
4.94310686986737e+003	(5.68675530540211e+001dB,-8.98698954487705e+001°)
4.95450190804692e+003	(5.68475532264840e+001dB,-8.98703974103379e+001°)
4.96592321450237e+003	(5.68275533980456e+001dB,-8.98708986847875e+001°)
4.97737084978837e+003	(5.68075535687094e+001dB,-8.98713992747767e+001°)
4.98884487459913e+003	(5.67875537384790e+001dB,-8.98718991829597e+001°)
5.00034534976879e+003	(5.67675539073582e+001dB,-8.98723984119866e+001°)
5.01187233627173e+003	(5.67475540753504e+001dB,-8.98728969645042e+001°)
5.02342589522287e+003	(5.67275542424593e+001dB,-8.98733948431555e+001°)
5.03500608787805e+003	(5.67075544086883e+001dB,-8.98738920505802e+001°)
5.04661297563428e+003	(5.66875545740410e+001dB,-8.98743885894142e+001°)
5.05824662003013e+003	(5.66675547385209e+001dB,-8.98748844622901e+001°)
5.06990708274603e+003	(5.66475549021315e+001dB,-8.98753796718366e+001°)
5.08159442560459e+003	(5.66275550648762e+001dB,-8.98758742206792e+001°)
5.09330871057094e+003	(5.66075552267586e+001dB,-8.98763681114398e+001°)
5.10504999975305e+003	(5.65875553877820e+001dB,-8.98768613467369e+001°)
5.11681835540206e+003	(5.65675555479498e+001dB,-8.98773539291853e+001°)
5.12861383991263e+003	(5.65475557072655e+001dB,-8.98778458613965e+001°)
5.14043651582324e+003	(5.65275558657325e+001dB,-8.98783371459786e+001°)
5.15228644581654e+003	(5.65075560233540e+001dB,-8.98788277855361e+001°)
5.16416369271968e+003	(5.64875561801335e+001dB,-8.98793177826704e+001°)
5.17606831950464e+003	(5.64675563360742e+001dB,-8.98798071399790e+001°)
5.18800038928858e+003	(5.64475564911795e+001dB,-8.98802958600564e+001°)
5.19995996533412e+003	(5.64275566454526e+001dB,-8.98807839454936e+001°)
5.21194711104976e+003	(5.64075567988969e+001dB,-8.98812713988783e+001°)
5.22396188999015e+003	(5.63875569515156e+001dB,-8.98817582227948e+001°)
5.23600436585646e+003	(5.63675571033118e+001dB,-8.98822444198239e+001°)
5.24807460249668e+003	(5.63475572542890e+001dB,-8.98827299925434e+001°)
5.26017266390601e+003	(5.63275574044501e+001dB,-8.98832149435275e+001°)
5.27229861422717e+003	(5.63075575537985e+001dB,-8.98836992753473e+001°)
5.28445251775075e+003	(5.62875577023372e+001dB,-8.98841829905705e+001°)
5.29663443891552e+003	(5.62675578500696e+001dB,-8.98846660917616e+001°)
5.30884444230882e+003	(5.62475579969985e+001dB,-8.98851485814819e+001°)
5.32108259266688e+003	(5.62275581431273e+001dB,-8.98856304622893e+001°)
5.33334895487514e+003	(5.62075582884590e+001dB,-8.98861117367385e+001°)
5.34564359396865e+003	(5.61875584329966e+001dB,-8.98865924073812e+001°)
5.35796657513234e+003	(5.61675585767433e+001dB,-8.98870724767656e+001°)
5.37031796370145e+003	(5.61475587197020e+001dB,-8.98875519474369e+001°)
5.38269782516180e+003	(5.61275588618759e+001dB,-8.98880308219371e+001°)
5.39510622515020e+003	(5.61075590032679e+001dB,-8.98885091028049e+001°)
5.40754322945472e+003	(5.60875591438810e+001dB,-8.98889867925762e+001°)
5.42000890401515e+003	(5.60675592837183e+001dB,-8.98894638937833e+001°)
5.43250331492324e+003	(5.60475594227826e+001dB,-8.98899404089558e+001°)
5.44502652842312e+003	(5.60275595610769e+001dB,-8.98904163406200e+001°)
5.45757861091161e+003	(5.60075596986042e+001dB,-8.98908916912990e+001°)
5.47015962893862e+003	(5.59875598353674e+001dB,-8.98913664635130e+001°)
5.48276964920744e+003	(5.59675599713694e+001dB,-8.98918406597791e+001°)
5.49540873857514e+003	(5.59475601066130e+001dB,-8.98923142826113e+001°)
5.50807696405293e+003	(5.59275602411012e+001dB,-8.98927873345206e+001°)
5.52077439280646e+003	(5.59075603748367e+001dB,-8.98932598180150e+001°)
5.53350109215625e+003	(5.58875605078224e+001dB,-8.98937317355993e+001°)
5.54625712957799e+003	(5.58675606400612e+001dB,-8.98942030897756e+001°)
5.55904257270292e+003	(5.58475607715558e+001dB,-8.98946738830427e+001°)
5.57185748931818e+003	(5.58275609023091e+001dB,-8.98951441178968e+001°)
5.58470194736718e+003	(5.58075610323238e+001dB,-8.98956137968307e+001°)
5.59757601494997e+003	(5.57875611616026e+001dB,-8.98960829223346e+001°)
5.61047976032357e+003	(5.57675612901483e+001dB,-8.98965514968957e+001°)
5.62341325190236e+003	(5.57475614179637e+001dB,-8.98970195229981e+001°)
5.63637655825841e+003	(5.57275615450513e+001dB,-8.98974870031231e+001°)
5.64936974812189e+003	(5.57075616714141e+001dB,-8.98979539397493e+001°)
5.66239289038139e+003	(5.56875617970545e+001dB,-8.98984203353520e+001°)
5.67544605408433e+003	(5.56675619219753e+001dB,-8.98988861924041e+001°)
5.68852930843727e+003	(5.56475620461792e+001dB,-8.98993515133753e+001°)
5.70164272280632e+003	(5.56275621696687e+001dB,-8.98998163007326e+001°)
5.71478636671752e+003	(5.56075622924465e+001dB,-8.99002805569402e+001°)
5.72796030985714e+003	(5.55875624145151e+001dB,-8.99007442844593e+001°)
5.74116462207212e+003	(5.55675625358773e+001dB,-8.99012074857486e+001°)
5.75439937337041e+003	(5.55475626565354e+001dB,-8.99016701632637e+001°)
5.76766463392134e+003	(5.55275627764922e+001dB,-8.99021323194577e+001°)
5.78096047405601e+003	(5.55075628957502e+001dB,-8.99025939567807e+001°)
5.79428696426764e+003	(5.54875630143118e+001dB,-8.99030550776802e+001°)
5.80764417521195e+003	(5.54675631321796e+001dB,-8.99035156846008e+001°)
5.82103217770754e+003	(5.54475632493561e+001dB,-8.99039757799847e+001°)
5.83445104273627e+003	(5.54275633658438e+001dB,-8.99044353662710e+001°)
5.84790084144362e+003	(5.54075634816451e+001dB,-8.99048944458964e+001°)
5.86138164513910e+003	(5.53875635967626e+001dB,-8.99053530212947e+001°)
5.87489352529658e+003	(5.53675637111986e+001dB,-8.99058110948972e+001°)
5.88843655355470e+003	(5.53475638249555e+001dB,-8.99062686691324e+001°)
5.90201080171725e+003	(5.53275639380358e+001dB,-8.99067257464262e+001°)
5.91561634175354e+003	(5.53075640504420e+001dB,-8.99071823292020e+001°)
5.92925324579880e+003	(5.52875641621762e+001dB,-8.99076384198804e+001°)
5.94292158615452e+003	(5.52675642732411e+001dB,-8.99080940208794e+001°)
5.95662143528890e+003	(5.52475643836388e+001dB,-8.99085491346145e+001°)
5.97035286583716e+003	(5.52275644933717e+001dB,-8.99090037634985e+001°)
5.98411595060198e+003	(5.52075646024422e+001dB,-8.99094579099419e+001°)
5.99791076255388e+003	(5.51875647108526e+001dB,-8.99099115763522e+001°)
6.01173737483156e+003	(5.51675648186051e+001dB,-8.99103647651348e+001°)
6.02559586074235e+003	(5.51475649257021e+001dB,-8.99108174786923e+001°)
6.03948629376257e+003	(5.51275650321459e+001dB,-8.99112697194247e+001°)
6.05340874753791e+003	(5.51075651379386e+001dB,-8.99117214897299e+001°)
6.06736329588382e+003	(5.50875652430825e+001dB,-8.99121727920029e+001°)
6.08135001278594e+003	(5.50675653475799e+001dB,-8.99126236286364e+001°)
6.09536897240045e+003	(5.50475654514330e+001dB,-8.99130740020207e+001°)
6.10942024905448e+003	(5.50275655546440e+001dB,-8.99135239145433e+001°)
6.12350391724649e+003	(5.50075656572150e+001dB,-8.99139733685897e+001°)
6.13762005164669e+003	(5.49875657591483e+001dB,-8.99144223665428e+001°)
6.15176872709743e+003	(5.49675658604459e+001dB,-8.99148709107829e+001°)
6.16595001861356e+003	(5.49475659611101e+001dB,-8.99153190036882e+001°)
6.18016400138290e+003	(5.49275660611430e+001dB,-8.99157666476342e+001°)
6.19441075076655e+003	(5.49075661605468e+001dB,-8.99162138449943e+001°)
6.20869034229937e+003	(5.48875662593234e+001dB,-8.99166605981394e+001°)
6.22300285169032e+003	(5.48675663574750e+001dB,-8.99171069094380e+001°)
6.23734835482292e+003	(5.48475664550038e+001dB,-8.99175527812564e+001°)
6.25172692775558e+003	(5.48275665519116e+001dB,-8.99179982159584e+001°)
6.26613864672207e+003	(5.48075666482007e+001dB,-8.99184432159056e+001°)
6.28058358813189e+003	(5.47875667438731e+001dB,-8.99188877834573e+001°)
6.29506182857069e+003	(5.47675668389308e+001dB,-8.99193319209704e+001°)
6.30957344480064e+003	(5.47475669333757e+001dB,-8.99197756307996e+001°)
6.32411851376090e+003	(5.47275670272100e+001dB,-8.99202189152974e+001°)
6.33869711256797e+003	(5.47075671204355e+001dB,-8.99206617768139e+001°)
6.35330931851614e+003	(5.46875672130543e+001dB,-8.99211042176971e+001°)
6.36795520907785e+003	(5.46675673050684e+001dB,-8.99215462402926e+001°)
6.38263486190418e+003	(5.46475673964796e+001dB,-8.99219878469439e+001°)
6.39734835482517e+003	(5.46275674872900e+001dB,-8.99224290399923e+001°)
6.41209576585030e+003	(5.46075675775014e+001dB,-8.99228698217769e+001°)
6.42687717316888e+003	(5.45875676671158e+001dB,-8.99233101946346e+001°)
6.44169265515045e+003	(5.45675677561351e+001dB,-8.99237501609001e+001°)
6.45654229034523e+003	(5.45475678445611e+001dB,-8.99241897229061e+001°)
6.47142615748451e+003	(5.45275679323957e+001dB,-8.99246288829828e+001°)
6.48634433548105e+003	(5.45075680196409e+001dB,-8.99250676434587e+001°)
6.50129690342957e+003	(5.44875681062983e+001dB,-8.99255060066600e+001°)
6.51628394060709e+003	(5.44675681923700e+001dB,-8.99259439749107e+001°)
6.53130552647338e+003	(5.44475682778576e+001dB,-8.99263815505328e+001°)
6.54636174067141e+003	(5.44275683627631e+001dB,-8.99268187358462e+001°)
6.56145266302771e+003	(5.44075684470882e+001dB,-8.99272555331687e+001°)
6.57657837355285e+003	(5.43875685308347e+001dB,-8.99276919448162e+001°)
6.59173895244186e+003	(5.43675686140044e+001dB,-8.99281279731024e+001°)
6.60693448007460e+003	(5.43475686965990e+001dB,-8.99285636203390e+001°)
6.62216503701626e+003	(5.43275687786203e+001dB,-8.99289988888356e+001°)
6.63743070401773e+003	(5.43075688600701e+001dB,-8.99294337809000e+001°)
6.65273156201605e+003	(5.42875689409500e+001dB,-8.99298682988379e+001°)
6.66806769213485e+003	(5.42675690212618e+001dB,-8.99303024449528e+001°)
6.68343917568477e+003	(5.42475691010072e+001dB,-8.99307362215466e+001°)
6.69884609416389e+003	(5.42275691801879e+001dB,-8.99311696309191e+001°)
6.71428852925814e+003	(5.42075692588055e+001dB,-8.99316026753680e+001°)
6.72976656284179e+003	(5.41875693368617e+001dB,-8.99320353571893e+001°)
6.74528027697783e+003	(5.41675694143582e+001dB,-8.99324676786768e+001°)
6.76082975391843e+003	(5.41475694912967e+001dB,-8.99328996421228e+001°)
6.77641507610536e+003	(5.41275695676787e+001dB,-8.99333312498172e+001°)
6.79203632617045e+003	(5.41075696435058e+001dB,-8.99337625040485e+001°)
6.80769358693601e+003	(5.40875697187798e+001dB,-8.99341934071030e+001°)
6.82338694141529e+003	(5.40675697935021e+001dB,-8.99346239612652e+001°)
6.83911647281288e+003	(5.40475698676743e+001dB,-8.99350541688179e+001°)
6.85488226452520e+003	(5.40275699412982e+001dB,-8.99354840320418e+001°)
6.87068440014090e+003	(5.40075700143750e+001dB,-8.99359135532160e+001°)
6.88652296344134e+003	(5.39875700869066e+001dB,-8.99363427346178e+001°)
6.90239803840099e+003	(5.39675701588943e+001dB,-8.99367715785224e+001°)
6.91830970918794e+003	(5.39475702303398e+001dB,-8.99372000872037e+001°)
6.93425806016426e+003	(5.39275703012444e+001dB,-8.99376282629333e+001°)
6.95024317588653e+003	(5.39075703716098e+001dB,-8.99380561079814e+001°)
6.96626514110625e+003	(5.38875704414374e+001dB,-8.99384836246164e+001°)
6.98232404077027e+003	(5.38675705107287e+001dB,-8.99389108151047e+001°)
6.99841996002129e+003	(5.38475705794852e+001dB,-8.99393376817113e+001°)
7.01455298419826e+003	(5.38275706477083e+001dB,-8.99397642266992e+001°)
7.03072319883688e+003	(5.38075707153995e+001dB,-8.99401904523301e+001°)
7.04693068967001e+003	(5.37875707825602e+001dB,-8.99406163608634e+001°)
7.06317554262816e+003	(5.37675708491919e+001dB,-8.99410419545575e+001°)
7.07945784383991e+003	(5.37475709152959e+001dB,-8.99414672356685e+001°)
7.09577767963242e+003	(5.37275709808736e+001dB,-8.99418922064514e+001°)
7.11213513653182e+003	(5.37075710459265e+001dB,-8.99423168691591e+001°)
7.12853030126372e+003	(5.36875711104559e+001dB,-8.99427412260431e+001°)
7.14496326075365e+003	(5.36675711744632e+001dB,-8.99431652793533e+001°)
7.16143410212754e+003	(5.36475712379497e+001dB,-8.99435890313378e+001°)
7.17794291271213e+003	(5.36275713009168e+001dB,-8.99440124842434e+001°)
7.19448978003550e+003	(5.36075713633659e+001dB,-8.99444356403151e+001°)
7.21107479182750e+003	(5.35875714252982e+001dB,-8.99448585017963e+001°)
7.22769803602020e+003	(5.35675714867151e+001dB,-8.99452810709289e+001°)
7.24435960074840e+003	(5.35475715476178e+001dB,-8.99457033499533e+001°)
7.26105957435004e+003	(5.35275716080077e+001dB,-8.99461253411084e+001°)
7.27779804536673e+003	(5.35075716678860e+001dB,-8.99465470466315e+001°)
7.29457510254417e+003	(5.34875717272541e+001dB,-8.99469684687582e+001°)
7.31139083483265e+003	(5.34675717861131e+001dB,-8.99473896097229e+001°)
7.32824533138752e+003	(5.34475718444644e+001dB,-8.99478104717584e+001°)
7.34513868156962e+003	(5.34275719023091e+001dB,-8.99482310570960e+001°)
7.36207097494583e+003	(5.34075719596484e+001dB,-8.99486513679656e+001°)
7.37904230128947e+003	(5.33875720164837e+001dB,-8.99490714065955e+001°)
7.39605275058084e+003	(5.33675720728161e+001dB,-8.99494911752126e+001°)
7.41310241300763e+003	(5.33475721286468e+001dB,-8.99499106760426e+001°)
7.43019137896547e+003	(5.33275721839770e+001dB,-8.99503299113095e+001°)
7.44731973905834e+003	(5.33075722388078e+001dB,-8.99507488832359e+001°)
7.46448758409911e+003	(5.32875722931404e+001dB,-8.99511675940432e+001°)
7.48169500510998e+003	(5.32675723469760e+001dB,-8.99515860459513e+001°)
7.49894209332300e+003	(5.32475724003157e+001dB,-8.99520042411787e+001°)
7.51622894018049e+003	(5.32275724531607e+001dB,-8.99524221819426e+001°)
7.53355563733560e+003	(5.32075725055120e+001dB,-8.99528398704589e+001°)
